INFO 2025-05-14 23:44:14,063 autoreload 7409 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:45:57,398 basehttp 7409 6159282176 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12376
INFO 2025-05-14 23:45:57,636 basehttp 7409 6159282176 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12376
INFO 2025-05-14 23:45:58,119 basehttp 7409 6159282176 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12378
INFO 2025-05-14 23:45:58,519 basehttp 7409 6159282176 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12377
INFO 2025-05-14 23:45:58,995 basehttp 7409 6159282176 "GET /accounts/login/?next=/dashboard/ HTTP/1.1" 200 12378
INFO 2025-05-14 23:46:04,512 basehttp 7409 6159282176 "GET /dashboard/ HTTP/1.1" 200 31285
WARNING 2025-05-14 23:46:04,552 basehttp 7409 6159282176 "GET /dashboard/images/default-avatar.png HTTP/1.1" 404 13475
INFO 2025-05-14 23:46:05,341 basehttp 7409 6159282176 "GET /dashboard/ HTTP/1.1" 200 31283
WARNING 2025-05-14 23:46:05,379 basehttp 7409 6159282176 "GET /dashboard/images/default-avatar.png HTTP/1.1" 404 13475
ERROR 2025-05-14 23:46:06,310 basehttp 7409 6159282176 "GET /customers/ HTTP/1.1" 500 238357
INFO 2025-05-14 23:46:38,895 autoreload 11287 8662781056 Watching for file changes with StatReloader
INFO 2025-05-14 23:46:42,286 basehttp 11287 6135132160 "GET / HTTP/1.1" 302 0
INFO 2025-05-14 23:46:42,423 basehttp 11287 6135132160 "GET /dashboard/ HTTP/1.1" 200 31287
INFO 2025-05-14 23:46:42,458 basehttp 11287 6168784896 "GET /static/js/lib/htmx.min.js HTTP/1.1" 304 0
INFO 2025-05-14 23:46:42,459 basehttp 11287 6185611264 "GET /static/js/lib/alpine.min.js HTTP/1.1" 304 0
INFO 2025-05-14 23:46:42,463 basehttp 11287 6151958528 "GET /static/css/dist/main.css HTTP/1.1" 200 156749
WARNING 2025-05-14 23:46:42,471 basehttp 11287 6135132160 "GET /dashboard/images/default-avatar.png HTTP/1.1" 404 13475
WARNING 2025-05-14 23:46:42,517 basehttp 11287 6135132160 "GET /static/img/favicon.ico HTTP/1.1" 404 1905
INFO 2025-05-14 23:46:45,587 basehttp 11287 6151958528 "POST /accounts/logout/ HTTP/1.1" 302 0
INFO 2025-05-14 23:46:45,615 basehttp 11287 6151958528 "GET /accounts/login/ HTTP/1.1" 200 12357
WARNING 2025-05-14 23:46:45,662 basehttp 11287 6151958528 "GET /favicon.ico HTTP/1.1" 404 13314
INFO 2025-05-14 23:46:47,125 basehttp 11287 6135132160 "GET /accounts/login/ HTTP/1.1" 200 12359
INFO 2025-05-14 23:46:47,146 basehttp 11287 6151958528 "GET /static/js/lib/htmx.min.js HTTP/1.1" 200 47755
